id,title,url,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,num_published_lectures,num_published_practice_tests,created,published_time,discount_price__amount,discount_price__currency,discount_price__price_string,price_detail__amount,price_detail__currency,price_detail__price_string,generated_description
1570206.0,Microsoft Power BI - Up & Running With Power BI Desktop,/course/microsoft-power-bi-up-running-with-power-bi-desktop/,True,86715.0,4.61951,4.63301,4.63301,23580.0,False,117.0,0.0,2018-02-25T19:08:58Z,2018-04-26T17:06:36Z,455.0,INR,₹455,8640.0,INR,"₹8,640","💡 Embark on an immersive and practical learning journey with our online course, ""Microsoft Power BI - Up & Running With Power BI Desktop"". This comprehensive program is designed for professionals seeking to master the art of data analysis, visualization, and reporting using Microsoft's powerful business intelligence tool.

In this engaging and interactive experience, you will:

1. 🎯 Gain a solid understanding of Power BI Desktop, its features, and functionalities through an introductory module that sets the stage for your data analysis journey.

2. 🚀 Dive into hands-on exercises that allow you to explore and experiment with various aspects of Power BI, from connecting to your data sources to creating interactive dashboards and reports.

3. 🌐 Learn how to import, transform, clean, and model data to ensure accurate insights and compelling visualizations that tell a story about your data.

4. 📊 Master the art of data visualization by creating stunning, customizable charts, graphs, and KPIs tailored to your specific needs and audience.

5. 🔎 Delve into advanced topics such as DAX formulas, Power Query, and Power BI Service integration to further enhance your skills and expand your toolkit.

6. 🏆 Complete the course with a capstone project that will showcase your newfound expertise in Power BI by applying everything you've learned to solve a real-world data analysis challenge.

Join our global community of learners, led by industry experts who are passionate about empowering individuals and organizations to make data-driven decisions. By the end of this course, you will have the knowledge and skills needed to transform your raw data into meaningful insights that drive business success.

Don't miss out on this opportunity to elevate your career with Microsoft Power BI - Up & Running With Power BI Desktop. Enroll today and take the first step towards mastering data analysis, visualization, and reporting! 🚀✨"
751792.0,Business Analysis Fundamentals,/course/business-analysis-ba/,True,82015.0,4.49968,4.49034,4.49034,23326.0,False,67.0,0.0,2016-02-03T23:00:19Z,2016-02-21T21:40:32Z,455.0,INR,₹455,8640.0,INR,"₹8,640","Embark on an immersive learning journey with our ""Business Analysis Fundamentals"" online course! This comprehensive program is designed for aspiring and established professionals aiming to master the core concepts of business analysis. Our engaging curriculum will provide you with the essential skills needed to critically evaluate, interpret, and communicate data effectively in a business context.

Throughout this course, you'll delve into various aspects of business analysis, including problem-solving methodologies, stakeholder communication, requirements engineering, solution evaluation, and project management techniques. You will learn how to identify, analyze, and document business needs, and develop effective strategies for meeting them.

With our interactive platform, you'll have access to a wide range of multimedia resources, including video lectures, case studies, quizzes, and discussion forums. This dynamic learning environment encourages active participation and peer-to-peer collaboration, fostering a supportive community of like-minded professionals from around the world.

Our esteemed faculty members are industry experts with years of experience in business analysis, ensuring that you receive relevant and practical insights throughout the course. They will guide you through real-world scenarios and offer personalized feedback on your progress, helping you build the confidence and competence needed to excel in your career.

Upon successful completion of the ""Business Analysis Fundamentals"" online course, you'll receive a certificate of achievement that can help you stand out in today's competitive job market. Whether you're looking to advance your current role, transition into a new field, or simply gain a deeper understanding of business analysis principles, this program offers the perfect starting point for your professional growth.

Join us today and embark on an enriching journey towards mastering the fundamentals of business analysis!"
613808.0,Leadership: Practical Leadership Skills,/course/practical-leadership/,True,68148.0,4.5687,4.59302,4.59302,22595.0,False,43.0,0.0,2015-09-16T15:18:48Z,2015-10-09T20:54:44Z,455.0,INR,₹455,5760.0,INR,"₹5,760","🌟 Unveil Your Hidden Potential with Our Exclusive Online Course on ""Leadership: Practical Leadership Skills""! 🚀

In this age of rapid transformation and dynamic work environments, the ability to lead effectively is no longer a luxury but a necessity. Our comprehensive online course, ""Leadership: Practical Leadership Skills,"" is designed to equip you with the essential tools needed to become an impactful leader.

🔍 Dive Deep into Leadership Fundamentals 🔍

- Explore the art and science of leadership through a blend of theoretical insights and real-world applications.
- Understand the role of a leader in driving growth, fostering innovation, and building high-performing teams.
- Gain practical strategies to inspire, motivate, and empower your team members for exceptional results.

🏆 Master Core Leadership Competencies 🏆

- Develop strong communication skills to articulate your vision clearly and persuasively.
- Hone your decision-making abilities to navigate complex situations with confidence.
- Cultivate emotional intelligence to foster a positive, inclusive, and productive work environment.

🌍 Connect with a Global Community of Learners 🌍

- Engage in collaborative learning opportunities with professionals from diverse industries and backgrounds.
- Participate in interactive discussions, case studies, and role-plays to enhance your understanding of leadership concepts.
- Collaborate on real-world projects to gain hands-on experience in applying your newfound skills.

🎉 Reap the Benefits of Flexible Learning 🎉

- Study at your own pace, anytime, anywhere, using our user-friendly online platform.
- Access expert-led video lectures, tutorials, and resources for a personalized learning experience.
- Earn a globally recognized certificate upon successful completion to elevate your professional profile.

Don't miss this golden opportunity to transform your leadership skills and unlock your true potential! Enroll now in our online course, ""Leadership: Practical Leadership Skills,"" and take the first step towards becoming an outstanding leader that inspires positive change. 🌟🚀"
1288044.0,The Complete Foundation Stock Trading Course,/course/foundation-course/,True,76812.0,4.53878,4.54203,4.54203,21537.0,False,41.0,0.0,2017-07-11T17:01:20Z,2017-08-25T00:48:17Z,455.0,INR,₹455,8640.0,INR,"₹8,640","Embark on an exhilarating journey with our comprehensive online course, ""The Complete Foundation Stock Trading Course"". This meticulously crafted program is designed to equip you with the essential skills and knowledge needed to navigate the dynamic world of stock trading.

Whether you're a seasoned investor seeking to refine your strategies or a novice eager to dive into the financial markets, this course offers a rich learning experience tailored to your needs. Through a series of engaging lessons, interactive activities, and real-world examples, you will:

1. Master fundamental concepts such as market analysis, risk management, and portfolio diversification.
2. Gain insights into various trading strategies, including day trading, swing trading, and long-term investing.
3. Understand technical analysis tools like charts, indicators, and patterns to make informed trading decisions.
4. Explore the role of fundamental analysis in assessing a company's financial health and its potential stock performance.
5. Grasp crucial soft skills such as discipline, patience, and emotional control that are vital for success in stock trading.
6. Learn from experienced traders through case studies, live demonstrations, and Q&A sessions.
7. Access valuable resources like comprehensive lesson notes, interactive quizzes, and a supportive community of fellow learners.
8. Receive lifelong access to course content updates, ensuring you stay current with the ever-evolving trading landscape.

Join us today and embark on a transformative learning journey towards financial independence and prosperity. With our ""The Complete Foundation Stock Trading Course"", you'll be well-equipped to thrive in the exciting world of stock trading."
1405632.0,SQL - MySQL for Data Analytics and Business Intelligence,/course/sql-mysql-for-data-analytics-and-business-intelligence/,True,78968.0,4.57035,4.57067,4.57067,21436.0,False,286.0,0.0,2017-10-23T15:17:41Z,2017-10-25T05:29:35Z,455.0,INR,₹455,8640.0,INR,"₹8,640","Embark on an engaging and professional journey with our comprehensive online course titled ""SQL - MySQL for Data Analytics and Business Intelligence"". This course is designed to empower individuals seeking a deeper understanding of database management, data analysis, and business intelligence.

Over the course of several modules, you will gain practical skills in using SQL and MySQL, one of the most popular open-source relational databases. The curriculum covers essential topics such as SQL syntax, creating and modifying tables, managing databases, queries for data retrieval, and advanced analytics like aggregation functions, joins, and subqueries.

By mastering these skills, you will be able to effectively manage large volumes of data, extract valuable insights, and make informed business decisions. The course is flexible and self-paced, allowing you to learn at your own convenience.

In addition to theory, the course includes numerous practical exercises and projects to reinforce learning and build confidence in applying SQL and MySQL in real-world scenarios. You will also gain access to a vibrant community of learners and experts, providing opportunities for collaboration, problem-solving, and knowledge sharing.

Whether you are a data analyst, business intelligence professional, or simply looking to enhance your skillset, this course offers invaluable knowledge and skills that can boost your career prospects and contribute to the success of any organization that relies on data for decision-making. Enroll today and take the first step towards becoming an expert in SQL and MySQL for Data Analytics and Business Intelligence!"
1202988.0,The Complete Financial Analyst Training & Investing Course,/course/the-complete-financial-analyst-training-and-investing-course/,True,182002.0,4.49571,4.49507,4.49507,21421.0,False,225.0,0.0,2017-05-03T17:04:31Z,2017-08-17T17:53:15Z,455.0,INR,₹455,8640.0,INR,"₹8,640","🌐 Embark on an unparalleled journey of mastery with our ""The Complete Financial Analyst Training & Investing Course"". This comprehensive online program is meticulously designed to arm you with the in-depth knowledge and practical skills needed to excel as a Financial Analyst or seasoned investor.

📚 Over 50 engaging, industry-focused lessons cover everything from financial modeling, valuation, and budgeting to portfolio management, trading strategies, and risk analysis. You'll gain an intimate understanding of key financial concepts, tools, and methodologies used by top analysts worldwide.

🚀 Leverage real-world case studies, interactive exercises, and hands-on projects that simulate real-life scenarios in the finance industry. Apply your newfound knowledge to make informed decisions, forecast trends, and drive growth for your portfolio or organization.

🔍 Benefit from a curriculum developed by seasoned financial experts who are passionate about teaching and mentoring their students to success. Enjoy personalized feedback on your work, live Q&A sessions, and access to a vibrant community of peers and instructors for support and collaboration.

💼 Earn a certification that validates your newfound expertise as a Financial Analyst and sets you apart from the competition. Equip yourself with the skills sought after by top financial institutions and investment firms across the globe.

💰 Transform your passion for finance into a rewarding career, or take your existing skills to the next level with this powerful online course. Learn at your own pace and on your schedule, giving you the flexibility to balance your education with other commitments.

🔒 Join us today and unlock your full potential in the dynamic world of finance and investing. With ""The Complete Financial Analyst Training & Investing Course"", the pathway to success is paved before you! 🚀📚💰"
996228.0,The Ultimate Hands-On Hadoop - Tame your Big Data!,/course/the-ultimate-hands-on-hadoop-tame-your-big-data/,True,114945.0,4.51251,4.52998,4.52998,21394.0,False,101.0,0.0,2016-10-27T21:39:22Z,2017-02-23T18:42:20Z,455.0,INR,₹455,8640.0,INR,"₹8,640","Welcome to our online course, ""The Ultimate Hands-On Hadoop - Tame Your Big Data!"". This comprehensive program is designed for individuals seeking a deep understanding of Hadoop, the leading open-source software framework for storing and processing big data.

In this immersive learning experience, you will delve into the core components of Hadoop, including HDFS (Hadoop Distributed File System), MapReduce, YARN (Yet Another Resource Negotiator), and more. You will gain hands-on experience by working on practical projects that mimic real-world scenarios, enabling you to apply your newfound skills effectively.

Our expert instructors will guide you through each step, providing insights into best practices and real-life examples. You'll learn how to optimize Hadoop for performance, troubleshoot common issues, and leverage advanced features such as Hive, Pig, and Spark.

Upon completion of this course, you will be equipped with the skills necessary to manage big data using Hadoop, a highly sought-after competency in today's data-driven world. You'll have the confidence to tackle complex data challenges and drive meaningful insights for your organization.

Don't let your data overwhelm you - tame it! Enroll today in ""The Ultimate Hands-On Hadoop - Tame Your Big Data!"" and embark on a transformative learning journey that will empower you to harness the power of big data.

This online course offers flexibility, allowing you to learn at your own pace from anywhere in the world. Take the first step towards mastering Hadoop and unlocking the potential of big data today!"
965832.0,The Complete Investment Banking Course 2020,/course/the-complete-investment-banking-course-2016/,True,88468.0,4.49804,4.48929,4.48929,19970.0,False,160.0,0.0,2016-09-23T07:55:41Z,2016-10-10T16:16:26Z,455.0,INR,₹455,8640.0,INR,"₹8,640","Embark on an immersive and comprehensive learning journey with our online course, ""The Complete Investment Banking Course 2020"". Designed for both aspiring investment bankers and professionals seeking to deepen their knowledge, this program offers a unique blend of theoretical understanding and practical skills essential in the dynamic world of investment banking.

Leveraging the latest digital technologies, our course provides a flexible and interactive learning environment that caters to diverse learning styles. You'll gain insights into financial modeling, valuation techniques, mergers & acquisitions, private equity, and other critical areas in investment banking.

Our expert instructors, who are seasoned professionals in the field, will guide you through real-world case studies and practical exercises, enabling you to apply your newfound skills immediately. The course also includes live Q&A sessions, allowing you to engage directly with your instructors and peers for a more personalized learning experience.

Upon completion of the course, you'll receive a certificate of accomplishment, marking your entry into the esteemed realm of investment banking professionals. Moreover, you'll join an exclusive alumni network, opening up opportunities for career growth, mentorship, and networking.

Don't let the demands of today hold you back from unlocking tomorrow's potential. Enroll now in ""The Complete Investment Banking Course 2020"" and take a significant step towards achieving your professional goals. Your future in investment banking starts here!"
560388.0,How to Start an Amazon FBA Store on a Tight Budget,/course/sell-on-amazon-as-small-start-up/,True,72442.0,4.59922,4.59604,4.59604,19328.0,False,103.0,0.0,2015-07-21T12:08:25Z,2015-11-01T18:25:10Z,455.0,INR,₹455,8640.0,INR,"₹8,640","Title: How to Start an Amazon FBA Store on a Tight Budget

Description:

Embark on an exciting and profitable journey with our comprehensive online course, ""How to Start an Amazon FBA Store on a Tight Budget."" Designed for aspiring entrepreneurs who seek financial freedom without breaking the bank, this course offers invaluable insights into launching and scaling your own Amazon Fulfillment by Amazon (FBA) store.

Leverage our industry experts' collective wisdom as they share practical tips and strategies tailored specifically to thrive within budget constraints. Dive deep into essential topics such as product research, sourcing, listing optimization, marketing techniques, inventory management, and more – all with an emphasis on maximizing profitability while minimizing upfront costs.

Join our interactive learning community and gain access to:

- Exclusive video lectures featuring actionable advice from successful Amazon sellers
- Step-by-step guides to setting up your store and optimizing its performance
- Real-life case studies demonstrating how others have achieved success on a tight budget
- A supportive forum for networking, collaborating, and seeking advice from fellow learners
- Lifetime access to course materials, ensuring you can revisit lessons whenever needed

Whether you're new to ecommerce or looking to expand your existing business, this online course provides the tools and knowledge you need to turn your dreams into reality. Enroll today and take the first step towards financial independence through Amazon FBA!"
980086.0,Deep Learning Prerequisites: The Numpy Stack in Python (V2+),/course/deep-learning-prerequisites-the-numpy-stack-in-python/,True,239309.0,4.47381,4.54005,4.54005,18322.0,False,47.0,0.0,2016-10-10T06:34:58Z,2016-10-12T16:51:08Z,455.0,INR,₹455,1280.0,INR,"₹1,280","Dive into the captivating world of deep learning with our comprehensive online course titled ""Deep Learning Prerequisites: The Numpy Stack in Python (V2+)"". This immersive program is designed for both beginners and intermediate learners who aspire to master the art of deep learning.

In this course, you will embark on an enlightening journey through the core principles of deep learning, focusing primarily on Python's powerful Numpy library (version 2+). The Numpy Stack, consisting of NumPy, SciPy, Matplotlib, and IPython, forms the backbone for scientific computing in Python, making it a crucial skillset in today's data-driven world.

Throughout the course, you will learn how to:
- Master the essentials of NumPy, enabling you to manipulate and analyze large datasets with ease
- Implement various mathematical functions, linear algebra operations, and FFTs using NumPy
- Leverage the powerful features of SciPy for optimization, integration, interpolation, and special functions
- Utilize Matplotlib for data visualization, creating stunning plots to present your findings effectively
- Boost productivity with IPython's interactive shell and notebook interface

This online course offers a flexible learning experience, allowing you to learn at your own pace and schedule. The curriculum is packed with practical examples, exercises, and real-world projects, ensuring that you acquire hands-on skills that can be directly applied in your professional endeavors.

Upon completion of the course, you will have a solid foundation in deep learning prerequisites, empowering you to pursue more advanced topics such as machine learning, neural networks, and convolutional neural networks with confidence. Join our global community of learners and embark on an exciting journey towards mastering deep learning with ""Deep Learning Prerequisites: The Numpy Stack in Python (V2+)"" today!"
,Formation Métiers du Financement,/local/formation-metiers-financement,,,,,,,,,,,,,,,,,,"Cette formation en ligne offre une compréhension complète des métiers du financement. Elle couvre les fondamentaux des crédits (définition, paramètres, amortissements), les différents types de crédits (consommation, leasing, révolving), ainsi que les aspects pratiques tels que le calcul des échéances, la gestion du risque et les produits financiers spécialisés.

Idéale pour les professionnels du secteur bancaire, du crédit ou de la gestion d'actifs, cette formation vous permettra de maîtriser les crédits classiques, le crédit-bail, les crédits aux entreprises, la location longue durée, le crédit immobilier et les spécificités du révolving.

À travers une approche progressive et structurée, vous serez guidé pas à pas dans l’analyse, la simulation et la compréhension des mécanismes financiers modernes. Une excellente base pour ceux qui souhaitent évoluer dans le financement ou approfondir leur expertise en matière de crédit."
